<<<<<<< HEAD
Alabama,9,0.708955224,0.739543726,0.70260223,0.675182482,0.680970149,0.683241252,0.606585789
Alaska,3,0.766738661,0.803455724,0.764210526,0.719262295,0.848484848,0.775423729,0.776150628
Arizona,11,0.958874459,0.988962472,0.935483871,0.890756303,0.965665236,0.931914894,0.91684435
Arkansas,6,0.699808795,0.762278978,0.723608445,0.693032015,0.801619433,0.75390625,0.687037037
California,55,1.483957219,1.555248619,1.466124661,1.394736842,1.698507463,1.685294118,1.561452514
Colorado,9,1.020179372,1.088636364,1.105882353,1.057471264,1.270618557,1.156862745,1.073634204
Connecticut,7,1.231143552,1.2825,1.197590361,1.135831382,1.37434555,1.257985258,1.287878788
Delaware,3,1.418421053,1.49862259,1.39893617,1.327319588,1.454794521,1.359375,1.237623762
Florida,29,1.030501089,1.111111111,1.023965142,0.985042735,1.147196262,1.067114094,0.997840173
Georgia,16,0.909465021,0.951578947,0.893442623,0.875751503,1.013071895,0.945492662,0.897330595
Hawaii,4,2.242105263,2.313868613,2.165492958,2.026936027,2.568,2.431818182,1.835913313
Idaho,4,0.664107486,0.65654649,0.608156028,0.583623693,0.685981308,0.637681159,0.594392523
Illinois,20,1.379844961,1.45308311,1.359173127,1.296482412,1.536312849,1.475675676,1.315656566
Indiana,11,0.836400818,0.88308977,0.806451613,0.769685039,0.922580645,0.781746032,0.770750988
Iowa,6,1.072072072,1.143884892,1.024336283,0.980519481,1.137440758,1.02690583,0.952277657
Kansas,6,0.84893617,0.883870968,0.78,0.726396917,0.85625,0.775793651,0.78313253
Kentucky,8,0.735632184,0.771037182,0.790927022,0.760154739,0.816733068,0.793774319,0.689213894
Louisiana,8,0.718336484,0.751445087,0.724857685,0.690166976,0.774257426,0.742802303,0.70260223
Maine,4,1.304123711,1.255754476,1.172839506,1.102870813,1.351851852,1.179361179,1.150851582
Maryland,13,1.839506173,1.973856209,1.848580442,1.75304878,2.147887324,1.731927711,1.662790698
Massachusetts,11,1.651162791,1.779503106,1.643916914,1.535612536,1.820433437,1.487804878,1.523809524
Michigan,16,1.193627451,1.296875,1.158018868,1.105747126,1.312977099,1.15258216,1.091533181
Minnesota,10,1.165467626,1.238095238,1.136690647,1.074418605,1.287917738,1.153477218,1.148780488
Mississippi,6,0.855421687,0.898969072,0.841683367,0.807843137,0.913319239,0.773584906,0.732600733
Missouri,10,0.914346895,0.967032967,0.866943867,0.83299389,0.963043478,0.907368421,0.83299389
Montana,3,0.791397849,0.827956989,0.781052632,0.735655738,0.882608696,0.877192982,0.789366053
Nebraska,5,0.726915521,0.755467197,0.705202312,0.670433145,0.759519038,0.78313253,0.678707224
Nevada,6,1.103926097,1.114485981,1.040358744,0.986870897,1.167464115,1.079365079,1.006622517
New Hampshire,4,1.104651163,1.143198091,1.064367816,0.991071429,1.222772277,1.094907407,1.075294118
New Jersey,14,1.233890215,1.309045226,1.225728155,1.162735849,1.398416887,1.277227723,1.417061611
